date,gross_return,net_return,benchmark,n_trades,cost_pct,n_countries,rebalanced,is_active,holdings
2005-05-31,0.09938269970773583,0.09533269970773584,0.08168703673354227,3,0.00405,11,True,True,Poland|South Korea|Turkey
2005-06-30,0.07219254775088187,0.07219254775088187,0.055788227556693215,0,0.0,11,False,False,Poland|South Korea|Turkey
2005-07-29,0.09478245150871273,0.09478245150871273,0.06414842357916717,0,0.0,11,False,False,Poland|South Korea|Turkey
2005-09-30,0.131206300260011,0.131206300260011,0.11463161987176118,0,0.0,11,False,False,Poland|South Korea|Turkey
2005-11-30,0.15180261311799467,0.14910261311799466,0.10175577000613956,2,0.0027,11,True,True,Mexico|South Korea|Turkey
2005-12-29,0.0926796280642435,0.0926796280642435,,0,0.0,2,False,False,Mexico|South Korea|Turkey
2006-03-31,-0.05966036685661627,-0.05966036685661627,-0.009972678977469895,0,0.0,11,False,False,Mexico|South Korea|Turkey
2006-04-28,0.013989703687598366,0.013989703687598366,0.030930509718608112,0,0.0,11,False,False,Mexico|South Korea|Turkey
2006-05-30,-0.0951091001101421,-0.0951091001101421,,0,0.0,2,False,False,Mexico|South Korea|Turkey
2006-06-30,-0.0173452059461574,-0.0173452059461574,-0.006961657058976112,0,0.0,11,False,False,Mexico|South Korea|Turkey
2006-07-31,0.048535928744513464,0.048535928744513464,0.015111526114252039,0,0.0,11,False,False,Mexico|South Korea|Turkey
2006-10-31,0.06519455819866067,0.06519455819866067,0.040269551014496585,0,0.0,11,False,False,Mexico|South Korea|Turkey
2006-11-30,0.004975890989379066,-0.00042410901062093446,0.03713815659223996,4,0.0054,11,True,True,Indonesia|Taiwan|Turkey
2007-01-31,0.013410538897216167,0.013410538897216167,0.0031191079168335634,0,0.0,11,False,False,Indonesia|Taiwan|Turkey
2007-02-27,0.0007071486423706,0.0007071486423706,,0,0.0,1,False,False,Indonesia|Taiwan|Turkey
2007-03-30,0.022731196130075567,0.022731196130075567,0.028760893703883905,0,0.0,11,False,False,Indonesia|Taiwan|Turkey
2007-04-30,0.021502955460998768,0.021502955460998768,0.026436927295568013,0,0.0,11,False,False,Indonesia|Taiwan|Turkey
2007-06-29,0.029605358927259198,0.029605358927259198,0.04014401467982087,0,0.0,11,False,False,Indonesia|Taiwan|Turkey
2007-07-31,0.07504046475355523,0.07504046475355523,0.04505266686835219,0,0.0,11,False,False,Indonesia|Taiwan|Turkey
2007-09-28,0.06981958860504987,0.06981958860504987,0.059841240375279936,0,0.0,11,False,False,Indonesia|Taiwan|Turkey
2007-10-31,0.09060863842473914,0.09060863842473914,0.08953624832275464,0,0.0,11,False,False,Indonesia|Taiwan|Turkey
2008-01-31,-0.1359815679499668,-0.1359815679499668,-0.1430775690769327,0,0.0,11,False,False,Indonesia|Taiwan|Turkey
2008-02-29,0.026650330088156968,0.021250330088156966,0.05086282461912295,4,0.0054,11,True,True,Malaysia|Mexico|Taiwan
2008-03-31,-0.040447690941710294,-0.040447690941710294,-0.09185353738764457,0,0.0,11,False,False,Malaysia|Mexico|Taiwan
2008-04-30,0.030116214623502696,0.030116214623502696,0.09505105626189136,0,0.0,11,False,False,Malaysia|Mexico|Taiwan
2008-05-30,0.04047469413712703,0.03237469413712703,0.018095703466179502,6,0.0081,11,True,True,Brazil|Poland|South Korea
2008-06-30,-0.11195294355201459,-0.11195294355201459,-0.11311055788224755,0,0.0,11,False,False,Brazil|Poland|South Korea
2008-07-31,0.005910973615633565,0.005910973615633565,-0.026910562381513903,0,0.0,11,False,False,Brazil|Poland|South Korea
2008-08-29,-0.03675646583668683,-0.039456465836686834,-0.019283758230605352,2,0.0027,11,True,True,Brazil|Mexico|Poland
2008-10-31,-0.24970476884674167,-0.24970476884674167,-0.20053155131731482,0,0.0,11,False,False,Brazil|Mexico|Poland
2008-11-28,-0.053171537166027294,-0.06127153716602729,-0.07206135650972634,6,0.0081,11,True,True,South Africa|Taiwan|Thailand
2009-01-21,-0.0268206419098285,-0.0268206419098285,,0,0.0,1,False,False,South Africa|Taiwan|Thailand
2009-02-27,-0.03599785510511427,-0.03869785510511427,-0.04615147951982834,2,0.0027,11,True,True,Malaysia|South Africa|Thailand
2009-03-31,0.0238686977081029,0.0238686977081029,0.09912543065609092,0,0.0,11,False,False,Malaysia|South Africa|Thailand
2009-06-30,0.0493142279278311,0.0493142279278311,-0.007314913185275884,0,0.0,11,False,False,Malaysia|South Africa|Thailand
2009-07-31,0.05376618003695673,0.05376618003695673,0.09901408961321945,0,0.0,11,False,False,Malaysia|South Africa|Thailand
2009-08-28,-0.0121793963046506,-0.0121793963046506,,0,0.0,2,False,False,Malaysia|South Africa|Thailand
2009-09-30,0.04050060089640534,0.04050060089640534,0.0672084790716787,0,0.0,11,False,False,Malaysia|South Africa|Thailand
2009-10-30,-0.020409406081096333,-0.020409406081096333,-0.00446015719867543,0,0.0,11,False,False,Malaysia|South Africa|Thailand
2010-01-29,-0.006343111028942299,-0.006343111028942299,-0.02337709107113206,0,0.0,11,False,False,Malaysia|South Africa|Thailand
2010-02-25,0.0341203129083749,0.0341203129083749,,0,0.0,2,False,False,Malaysia|South Africa|Thailand
2010-03-31,0.117428618386568,0.117428618386568,0.08716299838530883,0,0.0,11,False,False,Malaysia|South Africa|Thailand
2010-04-30,0.017734640526694,0.017734640526694,0.0335879901579057,0,0.0,11,False,False,Malaysia|South Africa|Thailand
2010-05-31,-0.0072181772838483356,-0.009918177283848336,-0.017642792558048237,2,0.0027,11,True,True,Poland|South Africa|Thailand
2010-07-30,0.05865568330111393,0.05865568330111393,0.01623685891760318,0,0.0,11,False,False,Poland|South Africa|Thailand
2010-09-30,0.07000033161403267,0.07000033161403267,0.036362867508806795,0,0.0,11,False,False,Poland|South Africa|Thailand
2010-11-30,0.04789967701572451,0.042499677015724505,0.03969568491722475,4,0.0054,11,True,True,Indonesia|Taiwan|Thailand
2010-12-30,0.019964958399122053,0.019964958399122053,,0,0.0,5,False,False,Indonesia|Taiwan|Thailand
2011-01-28,0.0134926255127954,0.0134926255127954,,0,0.0,1,False,False,Indonesia|Taiwan|Thailand
2011-02-25,-0.0991421422470549,-0.0991421422470549,,0,0.0,1,False,False,Indonesia|Taiwan|Thailand
2011-03-31,0.03271291708413803,0.03271291708413803,0.027671306281018326,0,0.0,11,False,False,Indonesia|Taiwan|Thailand
2011-04-29,0.012335652277410568,0.012335652277410568,-0.011695777504952765,0,0.0,11,False,False,Indonesia|Taiwan|Thailand
2011-05-31,-0.024469978357897566,-0.029869978357897564,0.004253364354271705,4,0.0054,11,True,True,Indonesia|Mexico|Turkey
2011-06-30,-0.005496963327929567,-0.005496963327929567,-0.025852008568030382,0,0.0,11,False,False,Indonesia|Mexico|Turkey
2011-07-29,0.009929285491937263,0.009929285491937263,0.007262879390074639,0,0.0,11,False,False,Indonesia|Mexico|Turkey
2011-08-26,-0.0882782742016627,-0.0882782742016627,,0,0.0,1,False,False,Indonesia|Mexico|Turkey
2011-09-30,0.002368246719751036,0.002368246719751036,-0.08648456216090539,0,0.0,11,False,False,Indonesia|Mexico|Turkey
2012-01-31,0.09048469029009854,0.09048469029009854,0.10332076775140742,0,0.0,11,False,False,Indonesia|Mexico|Turkey
2012-02-29,0.027424147376861302,0.0220241473768613,0.0403564331623496,4,0.0054,11,True,True,Indonesia|Philippines|Thailand
2012-03-30,0.0191819103618485,0.0191819103618485,-0.03146454745494631,0,0.0,11,False,False,Indonesia|Philippines|Thailand
2012-04-30,0.022650550828411133,0.022650550828411133,-0.005064524474505672,0,0.0,11,False,False,Indonesia|Philippines|Thailand
2012-05-31,-0.04340397620486653,-0.04880397620486653,-0.047273426426097,4,0.0054,11,True,True,Brazil|Taiwan|Thailand
2012-06-29,-0.008474484573920601,-0.008474484573920601,0.01404524140692609,0,0.0,11,False,False,Brazil|Taiwan|Thailand
2012-07-31,0.034760266091607234,0.034760266091607234,0.04556536479305806,0,0.0,11,False,False,Brazil|Taiwan|Thailand
2012-09-28,0.030510602490743666,0.030510602490743666,0.035399962743894564,0,0.0,11,False,False,Brazil|Taiwan|Thailand
2012-10-31,-0.037800656752874466,-0.037800656752874466,-0.014235520166096083,0,0.0,11,False,False,Brazil|Taiwan|Thailand
2012-12-28,0.0179990533409121,0.0179990533409121,,0,0.0,6,False,False,Brazil|Taiwan|Thailand
2013-01-31,0.0012727056225725665,0.0012727056225725665,-0.013602877709385841,0,0.0,11,False,False,Brazil|Taiwan|Thailand
2013-02-27,0.042757773849325,0.042757773849325,,0,0.0,1,False,False,Brazil|Taiwan|Thailand
2013-04-30,-0.0024109106452236666,-0.0024109106452236666,-0.01692861267206658,0,0.0,11,False,False,Brazil|Taiwan|Thailand
2013-05-31,-0.014043329714931002,-0.019443329714931002,-0.009199205649828568,4,0.0054,11,True,True,Poland|Thailand|Turkey
2013-06-28,-0.09696037146196207,-0.09696037146196207,-0.06911836726797005,0,0.0,11,False,False,Poland|Thailand|Turkey
2013-07-31,-0.020336905600811032,-0.020336905600811032,-0.010763216219089045,0,0.0,11,False,False,Poland|Thailand|Turkey
2013-08-29,-0.123629147850123,-0.123629147850123,,0,0.0,1,False,False,Poland|Thailand|Turkey
2013-09-30,0.06129998959791813,0.06129998959791813,0.03925480934772474,0,0.0,11,False,False,Poland|Thailand|Turkey
2013-10-31,0.05633431644029067,0.05633431644029067,0.04186992996404171,0,0.0,11,False,False,Poland|Thailand|Turkey
2013-11-29,-0.0201240687332269,-0.0255240687332269,-0.014022705271235503,4,0.0054,11,True,True,South Africa|South Korea|Turkey
2014-04-30,0.016803028879265533,0.016803028879265533,-0.003392297537086253,0,0.0,11,False,False,South Africa|South Korea|Turkey
2014-05-30,0.0261430819827284,0.0180430819827284,0.05132832756589245,6,0.0081,12,True,True,Indonesia|Mexico|Poland
2014-06-30,-0.002197630879566066,-0.002197630879566066,0.021795740875757197,0,0.0,12,False,False,Indonesia|Mexico|Poland
2014-07-25,0.101766023187913,0.101766023187913,,0,0.0,1,False,False,Indonesia|Mexico|Poland
2014-09-30,0.017509025804375133,0.017509025804375133,-0.03222338325275875,0,0.0,13,False,False,Indonesia|Mexico|Poland
2014-10-31,-0.0055671243373724,-0.0055671243373724,0.01581749700417201,0,0.0,13,False,False,Indonesia|Mexico|Poland
2014-11-28,0.0211212421908942,0.013021242190894202,-0.0035540136460593397,6,0.0081,13,True,True,India|Taiwan|Thailand
2015-01-30,0.11455620912938314,0.11455620912938314,0.07955062731007101,0,0.0,13,False,False,India|Taiwan|Thailand
2015-02-26,0.0516765870650995,0.0516765870650995,,0,0.0,1,False,False,India|Taiwan|Thailand
2015-03-31,0.020391020558275966,0.020391020558275966,0.030461286569471557,0,0.0,13,False,False,India|Taiwan|Thailand
