date,holdings,n_countries,rebalanced,is_active,n_trades,gross_return,net_return,benchmark
2006-06-30,Brazil|South Korea|Turkey,13,True,True,3,-0.004844864371634197,-0.008894864371634198,-0.006961657058976112
2006-07-31,Brazil|South Korea|Turkey,13,False,False,0,0.02956153455206423,0.02956153455206423,0.015111526114252039
2006-10-31,Brazil|South Korea|Turkey,13,False,False,0,0.07035426716037778,0.07035426716037778,0.040269551014496585
2006-11-30,Brazil|South Korea|Turkey,13,False,False,0,-0.025308103263911568,-0.025308103263911568,0.03713815659223996
2006-12-28,Brazil|South Korea|Turkey,1,False,False,0,0.003387407545528,0.003387407545528,
2007-01-31,Brazil|South Korea|Turkey,13,False,False,0,0.023046713269508436,0.023046713269508436,0.0031191079168335634
2007-03-30,South Korea|Thailand|Turkey,13,True,True,2,0.018020245477565765,0.015320245477565764,0.028760893703883905
2007-04-30,South Korea|Thailand|Turkey,13,False,False,0,0.030598619730082266,0.030598619730082266,0.026436927295568013
2007-05-30,South Korea|Thailand|Turkey,1,False,False,0,0.0813864320149276,0.0813864320149276,
2007-06-29,South Korea|Thailand|Turkey,13,True,True,0,0.0189601215127031,0.0189601215127031,0.04014401467982087
2007-07-31,South Korea|Thailand|Turkey,13,False,False,0,0.12449688115254716,0.12449688115254716,0.04505266686835219
2007-09-28,Brazil|Thailand|Turkey,13,True,True,2,0.09088048871341797,0.08818048871341798,0.059841240375279936
2007-10-31,Brazil|Thailand|Turkey,13,False,False,0,0.10531547933808195,0.10531547933808195,0.08953624832275464
2007-12-28,Brazil|Thailand|Turkey,4,False,False,0,0.0210848609576788,0.0210848609576788,
2008-01-31,Brazil|Thailand|Turkey,13,False,False,0,-0.1424729913551466,-0.1424729913551466,-0.1430775690769327
2008-02-29,Brazil|Thailand|Turkey,13,False,False,0,0.06367878427795583,0.06367878427795583,0.05086282461912295
2008-03-31,Poland|Thailand|Turkey,13,True,True,2,-0.08947675541780109,-0.09217675541780108,-0.09185353738764457
2008-04-30,Poland|Thailand|Turkey,13,False,False,0,0.06633991688906744,0.06633991688906744,0.09505105626189136
2008-05-30,Poland|Thailand|Turkey,13,False,False,0,-0.021768273521607467,-0.021768273521607467,0.018095703466179502
2008-06-30,Poland|Thailand|Turkey,13,True,True,0,-0.12204352047638001,-0.12204352047638001,-0.11311055788224755
2008-07-31,Poland|Thailand|Turkey,13,False,False,0,0.092663274941289,0.092663274941289,-0.026910562381513903
2008-08-29,Poland|Thailand|Turkey,13,False,False,0,-0.012625510963786333,-0.012625510963786333,-0.019283758230605352
2008-09-29,Poland|Thailand|Turkey,1,False,False,0,-0.119803849227889,-0.119803849227889,
2008-10-31,Poland|Thailand|Turkey,13,False,False,0,-0.26221928756342633,-0.26221928756342633,-0.20053155131731482
2008-11-28,Poland|Thailand|Turkey,13,False,False,0,-0.08705541650294517,-0.08705541650294517,-0.07206135650972634
2009-02-27,Poland|Thailand|Turkey,13,False,False,0,-0.11155431869344534,-0.11155431869344534,-0.04615147951982834
2009-03-31,Greece|Poland|Turkey,13,True,True,2,0.08622553197525827,0.08352553197525828,0.09912543065609092
2009-06-30,Greece|Thailand|Turkey,13,True,True,2,0.030493799539179994,0.027793799539179993,-0.007314913185275884
2009-07-31,Greece|Thailand|Turkey,13,False,False,0,0.10343779010797131,0.10343779010797131,0.09901408961321945
2009-09-30,Greece|Thailand|Turkey,13,True,True,0,0.06733125671970998,0.06733125671970998,0.0672084790716787
2009-10-30,Greece|Thailand|Turkey,13,False,False,0,-0.03275081984745933,-0.03275081984745933,-0.00446015719867543
2009-11-26,Greece|Thailand|Turkey,1,False,False,0,-0.078943421340438,-0.078943421340438,
2010-01-29,Greece|Thailand|Turkey,13,False,False,0,-0.01572716458409507,-0.01572716458409507,-0.02337709107113206
2010-03-31,Greece|Thailand|Turkey,13,True,True,0,0.13311974385439493,0.13311974385439493,0.08716299838530883
2010-04-30,Greece|Thailand|Turkey,13,False,False,0,-0.012704882070043203,-0.012704882070043203,0.0335879901579057
2010-05-31,Greece|Thailand|Turkey,13,False,False,0,-0.06692438961566956,-0.06692438961566956,-0.017642792558048237
2010-07-30,Greece|Thailand|Turkey,13,False,False,0,0.10135624489696486,0.10135624489696486,0.01623685891760318
2010-09-30,Greece|South Korea|Turkey,13,True,True,2,0.018415321038403935,0.015715321038403934,0.036362867508806795
2010-10-28,Greece|South Korea|Turkey,1,False,False,0,0.0358304059493393,0.0358304059493393,
2010-11-30,Greece|South Korea|Turkey,13,False,False,0,-0.022901021942528934,-0.022901021942528934,0.03969568491722475
2010-12-30,Greece|South Korea|Turkey,5,False,False,0,0.0955950216752903,0.0955950216752903,
2011-03-31,Greece|South Korea|Turkey,13,True,True,0,0.02971349670426587,0.02971349670426587,0.027671306281018326
2011-04-29,Greece|South Korea|Turkey,13,False,False,0,-0.006094459007815333,-0.006094459007815333,-0.011695777504952765
2011-05-31,Greece|South Korea|Turkey,13,False,False,0,-0.06932977698872793,-0.06932977698872793,0.004253364354271705
2011-06-30,Greece|South Korea|Turkey,13,True,True,0,-0.024550298029608102,-0.024550298029608102,-0.025852008568030382
2011-07-29,Greece|South Korea|Turkey,13,False,False,0,-0.029426395530807403,-0.029426395530807403,0.007262879390074639
2011-09-30,Poland|South Korea|Turkey,13,True,True,2,-0.03470035744262417,-0.03740035744262417,-0.08648456216090539
2011-12-29,Poland|South Korea|Turkey,2,False,False,0,0.0158358457980858,0.0158358457980858,
2012-01-31,Poland|South Korea|Turkey,13,False,False,0,0.13462945041320606,0.13462945041320606,0.10332076775140742
2012-02-29,Poland|South Korea|Turkey,13,False,False,0,0.03220489879506807,0.03220489879506807,0.0403564331623496
2012-03-30,Poland|South Korea|Turkey,13,True,True,0,-0.004669511563105432,-0.004669511563105432,-0.03146454745494631
2012-04-30,Poland|South Korea|Turkey,13,False,False,0,-0.016877520879874833,-0.016877520879874833,-0.005064524474505672
2012-05-31,Poland|South Korea|Turkey,13,False,False,0,-0.07683597603211383,-0.07683597603211383,-0.047273426426097
2012-06-29,Greece|South Korea|Turkey,13,True,True,2,0.06410952597504603,0.06140952597504603,0.01404524140692609
2012-07-31,Greece|South Korea|Turkey,13,False,False,0,0.046313034166172766,0.046313034166172766,0.04556536479305806
2012-09-28,Greece|Poland|South Korea,13,True,True,2,0.002174573104850699,-0.0005254268951493013,0.035399962743894564
2012-10-31,Greece|Poland|South Korea,13,False,False,0,0.031164574016530434,0.031164574016530434,-0.014235520166096083
2012-12-28,Greece|Poland|South Korea,6,False,False,0,0.05338992982926426,0.05338992982926426,
2013-01-31,Greece|Poland|South Korea,13,False,False,0,-0.006811347043868897,-0.006811347043868897,-0.013602877709385841
2013-04-30,Greece|Poland|South Korea,13,False,False,0,-0.0312221428301948,-0.0312221428301948,-0.01692861267206658
2013-05-31,Greece|Poland|South Korea,13,False,False,0,0.0013703335151299331,0.0013703335151299331,-0.009199205649828568
2013-06-28,Brazil|South Korea|Turkey,13,True,True,4,-0.11853434822298133,-0.12393434822298133,-0.06911836726797005
2013-07-31,Brazil|South Korea|Turkey,13,False,False,0,-0.029408975396771,-0.029408975396771,-0.010763216219089045
